project	grant	lab	composite	dataType	view	cell	treatment	antibody	protocol	replicate	dataVersion	dccAccession	dateSubmitted	dateUnrestricted	subId	setType	controlId	labExpId	type	md5sum	size	geoSampleAccession	softwareVersion	tableName	dateResubmitted	origAssembly	labVersion	objStatus	submittedDataVersion	filename
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	GM12878	None	ETS1	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001564	2010-09-15	2011-06-15	2208	exp	SL1613	SL1507	broadPeak	c23021ddba5e343be9cdf896b0979ab4	118K	GSM803510	MACS	wgEncodeHaibTfbsGm12878Ets1Pcr1xPkRep1	NA	NA	NA	revoked - original submission was identical to another experiment	NA	wgEncodeHaibTfbsGm12878Ets1Pcr1xPkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	GM12878	None	ETS1	PCR1x	1	ENCODE Mar 2012 Freeze	wgEncodeEH001564	2012-02-02	2012-11-02	5502	exp	SL1613	SL1507	broadPeak	2fb3ce61ce132662e53108db0e56d3e0	20K	GSM803510	NA	wgEncodeHaibTfbsGm12878Ets1Pcr1xPkRep1V2	NA	NA	NA	NA	V2 - replacement files for peaks that were identical.	wgEncodeHaibTfbsGm12878Ets1Pcr1xPkRep1V2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	GM12878	None	ETS1	PCR1x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001564	2010-09-15	2011-06-15	2208	exp	SL1613	SL1655	broadPeak	c370bdc96b901402fa8dbe3394e11303	118K	GSM803510	MACS	wgEncodeHaibTfbsGm12878Ets1Pcr1xPkRep2	NA	NA	NA	revoked - original submission was identical to another experiment	NA	wgEncodeHaibTfbsGm12878Ets1Pcr1xPkRep2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	GM12878	None	ETS1	PCR1x	2	ENCODE Mar 2012 Freeze	wgEncodeEH001564	2012-02-02	2012-11-02	5502	exp	SL1613	SL1655	broadPeak	1aa9b3494015216bb74bcbbcd65e239b	55K	GSM803510	NA	wgEncodeHaibTfbsGm12878Ets1Pcr1xPkRep2V2	NA	NA	NA	NA	V2 - replacement files for peaks that were identical.	wgEncodeHaibTfbsGm12878Ets1Pcr1xPkRep2V2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	GM12878	None	ETS1	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001564	2010-12-17	2011-09-17	3106	exp	SL1613	SL1507	fastq	2d5ca71a2ea105a422f38e65780fc4a6	588M	GSM803510	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Ets1Pcr1xRawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	GM12878	None	ETS1	PCR1x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001564	2010-12-20	2011-09-20	3015	exp	SL1613	SL1655	fastq	fada711c920c8a8b43c5379ac8928d16	635M	GSM803510	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Ets1Pcr1xRawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	GM12878	None	ETS1	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001564	2011-01-21	2011-10-21	3026	exp	SL1613	SL1507	bigWig	48401e339b59d86b5b598caa3409e0ce	10M	GSM803510	NA	wgEncodeHaibTfbsGm12878Ets1Pcr1xRawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Ets1Pcr1xRawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	GM12878	None	ETS1	PCR1x	2	ENCODE Mar 2012 Freeze	wgEncodeEH001564	2011-03-08	2011-12-08	3810	exp	SL1613	SL1655	bigWig	f093d89a74862c938802730867234437	5.9M	GSM803510	NA	wgEncodeHaibTfbsGm12878Ets1Pcr1xRawRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Ets1Pcr1xRawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	FOXM1_(SC-502)	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002529	2011-12-21	2012-09-21	5132	exp	SL6022	SL7551	bam	2aeaa3b8c8f9c098dc2d8b8d6b72c4a9	1.5G	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111AlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	FOXM1_(SC-502)	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002529	2011-12-21	2012-09-21	5132	exp	SL6022	SL7551	bai	238ce6d8f43338febd295516515fe433	6.3M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111AlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	FOXM1_(SC-502)	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002529	2011-12-21	2012-09-21	5132	exp	SL6022	SL7834	bam	1193f583a762384e5e2671b514bd6e03	987M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111AlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	FOXM1_(SC-502)	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002529	2011-12-21	2012-09-21	5132	exp	SL6022	SL7834	bai	6bde943ef6a1037d4f1f6e4f0a01168a	6.0M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111AlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	GM12878	None	FOXM1_(SC-502)	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002529	2011-12-21	2012-09-21	5132	exp	SL6022	SL7551	broadPeak	feb3b82c15912a6d14c564bb806b083b	546K	GSM1010731	MACS	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111PkRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111PkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	GM12878	None	FOXM1_(SC-502)	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002529	2011-12-21	2012-09-21	5132	exp	SL6022	SL7834	broadPeak	09725f7d2992edba50d8010acb357bf1	317K	GSM1010731	MACS	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111PkRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111PkRep2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	GM12878	None	FOXM1_(SC-502)	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002529	2011-12-21	2012-09-21	5132	exp	SL6022	SL7551	fastq	6f3b0f9707b8479258fa064a1401c672	1.5G	GSM1010731	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111RawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	GM12878	None	FOXM1_(SC-502)	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002529	2011-12-21	2012-09-21	5132	exp	SL6022	SL7834	fastq	e4350d1fa6f662a1ecbc1b82cfad1102	1.1G	GSM1010731	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111RawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	GM12878	None	FOXM1_(SC-502)	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002529	2011-12-21	2012-09-21	5132	exp	SL6022	SL7551	bigWig	198247014ca2093fc385e4af999a8274	41M	GSM1010731	NA	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111RawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111RawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	GM12878	None	FOXM1_(SC-502)	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002529	2011-12-21	2012-09-21	5132	exp	SL6022	SL7834	bigWig	e838744dfecbfa136437772423177be7	16M	GSM1010731	NA	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111RawRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111RawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	GABP	PCR2x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001462	2010-12-14	2011-09-14	3098	exp	SL217	SL203	bam	d8b17747d1882f6c344a6d28d1f54b9f	761M	GSM803356	NA	NA	2010-06-21	hg18	NA	NA	NA	wgEncodeHaibTfbsGm12878GabpPcr2xAlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	GABP	PCR2x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001462	2010-12-14	2011-09-14	3098	exp	SL217	SL203	bai	86e342a0ff1174152a3e47b33ee1768a	5.9M	GSM803356	NA	NA	2010-06-21	hg18	NA	NA	NA	wgEncodeHaibTfbsGm12878GabpPcr2xAlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	GABP	PCR2x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001462	2010-12-14	2011-09-14	3098	exp	SL218	SL205	bam	b99765bb10b953661bbbfc44a90e4fd8	1.3G	GSM803356	NA	NA	2010-06-21	hg18	NA	NA	NA	wgEncodeHaibTfbsGm12878GabpPcr2xAlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	GABP	PCR2x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001462	2010-12-14	2011-09-14	3098	exp	SL218	SL205	bai	4f646de579887148b498a5d2f6077001	6.1M	GSM803356	NA	NA	2010-06-21	hg18	NA	NA	NA	wgEncodeHaibTfbsGm12878GabpPcr2xAlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	GM12878	None	GABP	PCR2x	1	ENCODE June 2010 Freeze	wgEncodeEH001462	2008-11-20	2009-08-20	1796	exp	SL217	SL203	broadPeak	eab4d8a09efd3bb280274084e50ca352	75K	GSM803356	MACS	wgEncodeHaibTfbsGm12878GabpPcr2xPkRep1	2010-06-21	hg18	NA	NA	NA	wgEncodeHaibTfbsGm12878GabpPcr2xPkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	GM12878	None	GABP	PCR2x	2	ENCODE June 2010 Freeze	wgEncodeEH001462	2008-11-20	2009-08-20	1796	exp	SL218	SL205	broadPeak	b9f39c6656e30996332e2870b9a5ca46	81K	GSM803356	MACS	wgEncodeHaibTfbsGm12878GabpPcr2xPkRep2	2010-06-21	hg18	NA	NA	NA	wgEncodeHaibTfbsGm12878GabpPcr2xPkRep2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	GM12878	None	GABP	PCR2x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001462	2010-12-20	2011-09-20	3015	exp	SL217	SL203	fastq	f567332a3d8033e2421a455772e17a21	1.9G	GSM803356	NA	NA	NA	hg18	PCR2x	NA	NA	wgEncodeHaibTfbsGm12878GabpPcr2xRawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	GM12878	None	GABP	PCR2x	2	ENCODE Nov 2008 Freeze	wgEncodeEH001462	2008-11-20	2009-08-20	67	exp	SL218	SL205	fastq	96a8a99e07b6dde14a8383d78be21713	447M	GSM803356	NA	NA	NA	hg18	PCR2x	NA	NA	wgEncodeHaibTfbsGm12878GabpPcr2xRawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	GM12878	None	GABP	PCR2x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001462	2010-11-29	2011-08-28	3021	exp	SL217	SL203	bigWig	81b16c6a52420366d76952e22cec90fc	27M	GSM803356	NA	wgEncodeHaibTfbsGm12878GabpPcr2xRawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878GabpPcr2xRawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	GM12878	None	GABP	PCR2x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001462	2010-11-29	2011-08-28	3021	exp	SL218	SL205	bigWig	dd4a844c81485a5933459eb6d9911294	48M	GSM803356	NA	wgEncodeHaibTfbsGm12878GabpPcr2xRawRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878GabpPcr2xRawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	IRF4_(SC-6059)	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001484	2010-12-14	2011-09-14	3098	exp	SL516	SL838	bam	4e904d1bb23042695bdd045f2cbc46f9	787M	GSM803390	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xAlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	IRF4_(SC-6059)	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001484	2010-12-14	2011-09-14	3098	exp	SL516	SL838	bai	a52957b803ea323720e2b6bcd013de6a	5.9M	GSM803390	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xAlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	IRF4_(SC-6059)	PCR1x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001484	2010-12-14	2011-09-14	3098	exp	SL517	SL951	bam	012abc81238109e9790a9024328d08ff	923M	GSM803390	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xAlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	IRF4_(SC-6059)	PCR1x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001484	2010-12-14	2011-09-14	3098	exp	SL517	SL951	bai	c7099f03f786e26311551a70b395b966	6.0M	GSM803390	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xAlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	GM12878	None	IRF4_(SC-6059)	PCR1x	1	ENCODE June 2010 Freeze	wgEncodeEH001484	2009-10-27	2010-07-27	1261	exp	SL516	SL838	broadPeak	03aceacdeaa397aaf3b9aac9965c4123	332K	GSM803390	MACS	wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xPkRep1	2010-06-07	hg18	NA	NA	NA	wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xPkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	GM12878	None	IRF4_(SC-6059)	PCR1x	2	ENCODE June 2010 Freeze	wgEncodeEH001484	2009-10-29	2010-07-29	1241	exp	SL517	SL951	broadPeak	0644524f5f3062c61fa14e97648187ad	393K	GSM803390	MACS	wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xPkRep2	2010-06-07	hg18	NA	NA	NA	wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xPkRep2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	GM12878	None	IRF4_(SC-6059)	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001484	2010-12-01	2011-09-01	3037	exp	SL516	SL838	bigWig	1e5f4068cd8c3603a6f55f64f8296175	16M	GSM803390	NA	wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xRawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xRawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	GM12878	None	IRF4_(SC-6059)	PCR1x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001484	2010-11-30	2011-08-30	3038	exp	SL517	SL951	bigWig	7a6588eb647cbcc29ff80c1254b31bad	21M	GSM803390	NA	wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xRawRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xRawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	GM12878	None	IRF4_(SC-6059)	PCR1x	1	ENCODE Jan 2010 Freeze	wgEncodeEH001484	2009-11-20	2010-08-19	768	exp	SL516	SL838	fastq	e011367659917a655f073ac80ee4f91e	831M	GSM803390	NA	NA	NA	hg18	7	NA	NA	wgEncodeHaibTfbsGm12878Irf4sc6059RawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	GM12878	None	IRF4_(SC-6059)	PCR1x	2	ENCODE Jan 2010 Freeze	wgEncodeEH001484	2009-11-20	2010-08-19	768	exp	SL517	SL951	fastq	ff1932701763aee22984b5a951febd83	988M	GSM803390	NA	NA	NA	hg18	8	NA	NA	wgEncodeHaibTfbsGm12878Irf4sc6059RawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	MEF2A	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001565	2010-09-15	2011-06-15	2204	exp	SL1613	SL1425	bam	445b6a8ad57ecd0f738a45dd315d2a71	426M	GSM803511	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Mef2aPcr1xAlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	MEF2A	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001565	2010-09-15	2011-06-15	2204	exp	SL1613	SL1425	bai	b0c9d3f5de0e3cf1553c495554893763	5.7M	GSM803511	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Mef2aPcr1xAlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	MEF2A	PCR1x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001565	2010-09-15	2011-06-15	2204	exp	SL1613	SL1792	bam	e2756e0740c6f7524dd7e494512f995f	747M	GSM803511	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Mef2aPcr1xAlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	MEF2A	PCR1x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001565	2010-09-15	2011-06-15	2204	exp	SL1613	SL1792	bai	0bd63f171c5c635993075b4ed2ed88e1	5.8M	GSM803511	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Mef2aPcr1xAlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	GM12878	None	MEF2A	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001565	2010-09-15	2011-06-15	2204	exp	SL1613	SL1425	broadPeak	87aafa7d49a5ba352c1c578c89643d1f	282K	GSM803511	MACS	wgEncodeHaibTfbsGm12878Mef2aPcr1xPkRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Mef2aPcr1xPkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	GM12878	None	MEF2A	PCR1x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001565	2010-09-15	2011-06-15	2204	exp	SL1613	SL1792	broadPeak	6279041a2ad3b6324f65adb1e89a026f	162K	GSM803511	MACS	wgEncodeHaibTfbsGm12878Mef2aPcr1xPkRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Mef2aPcr1xPkRep2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	GM12878	None	MEF2A	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001565	2010-12-17	2011-09-17	3106	exp	SL1613	SL1425	fastq	1ca98854b5773e20d8d1ecf4559b1f4b	377M	GSM803511	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Mef2aPcr1xRawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	GM12878	None	MEF2A	PCR1x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001565	2010-12-20	2011-09-20	3015	exp	SL1613	SL1792	fastq	59927ab7d09d1f0c8adc231c0f76123c	708M	GSM803511	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Mef2aPcr1xRawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	GM12878	None	MEF2A	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001565	2011-01-21	2011-10-21	3026	exp	SL1613	SL1425	bigWig	c7a49123e55104b113589646d8736f4a	11M	GSM803511	NA	wgEncodeHaibTfbsGm12878Mef2aPcr1xRawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Mef2aPcr1xRawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	GM12878	None	MEF2A	PCR1x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001565	2010-11-29	2011-08-28	3027	exp	SL1613	SL1792	bigWig	686f63e1eec2e91fff8ae2948eb63fe2	17M	GSM803511	NA	wgEncodeHaibTfbsGm12878Mef2aPcr1xRawRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Mef2aPcr1xRawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	MEF2C_(SC-13268)	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001648	2011-01-21	2011-10-21	3494	exp	SL1613	SL1654	bam	44c45079e73465a3d5ab9540d5b56028	479M	GSM803420	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Mef2csc13268V0416101AlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	MEF2C_(SC-13268)	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001648	2011-01-21	2011-10-21	3494	exp	SL1613	SL1654	bai	7c3d9b252d3ea9ed88df014afef5eb8b	5.7M	GSM803420	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Mef2csc13268V0416101AlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	MEF2C_(SC-13268)	v041610.1	2	ENCODE Jan 2011 Freeze	wgEncodeEH001648	2011-01-21	2011-10-21	3494	exp	SL1613	SL2127	bam	b973ab4432f19057d95d5ae65e19d40f	819M	GSM803420	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Mef2csc13268V0416101AlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	GM12878	None	MEF2C_(SC-13268)	v041610.1	2	ENCODE Jan 2011 Freeze	wgEncodeEH001648	2011-01-21	2011-10-21	3494	exp	SL1613	SL2127	bai	8e111e489ebcb4f84f859e16bb118dea	5.9M	GSM803420	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Mef2csc13268V0416101AlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	GM12878	None	MEF2C_(SC-13268)	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001648	2011-01-21	2011-10-21	3494	exp	SL1613	SL1654	broadPeak	5fce143cd102115d65f5407c86b33fc1	16K	GSM803420	MACS	wgEncodeHaibTfbsGm12878Mef2csc13268V0416101PkRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Mef2csc13268V0416101PkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	GM12878	None	MEF2C_(SC-13268)	v041610.1	2	ENCODE Jan 2011 Freeze	wgEncodeEH001648	2011-01-21	2011-10-21	3494	exp	SL1613	SL2127	broadPeak	cd955d73c911652b3355a89dc0b2edf6	136K	GSM803420	MACS	wgEncodeHaibTfbsGm12878Mef2csc13268V0416101PkRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Mef2csc13268V0416101PkRep2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	GM12878	None	MEF2C_(SC-13268)	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001648	2011-01-21	2011-10-21	3494	exp	SL1613	SL1654	fastq	c87a6e0d6c5e5c59946f985b0b398494	426M	GSM803420	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Mef2csc13268V0416101RawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	GM12878	None	MEF2C_(SC-13268)	v041610.1	2	ENCODE Jan 2011 Freeze	wgEncodeEH001648	2011-01-21	2011-10-21	3494	exp	SL1613	SL2127	fastq	1df63db4f86c4f057041ff7a58f27240	732M	GSM803420	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Mef2csc13268V0416101RawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	GM12878	None	MEF2C_(SC-13268)	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001648	2011-01-21	2011-10-21	3494	exp	SL1613	SL1654	bigWig	c2d596c454d9307376cad1d5da509dc2	3.7M	GSM803420	NA	wgEncodeHaibTfbsGm12878Mef2csc13268V0416101RawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsGm12878Mef2csc13268V0416101RawRep1.bigWig
