project	grant	lab	composite	dataType	view	cell	treatment	antibody	control	replicate	origAssembly	dataVersion	dccAccession	dateSubmitted	dateUnrestricted	subId	setType	controlId	labExpId	labVersion	type	md5sum	size	geoSampleAccession	tableName	dateResubmitted	donorId	filename
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	HCPEpiC	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000948	2010-10-23	2011-07-23	2681	input	wgEncodeEH000948	DS15917	NA	fastq	03b02edcf1173d877dbf83cca973d500	1020M	GSM749776	NA	NA	NA	wgEncodeUwTfbsHcpeInputStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	HCPEpiC	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000948	2010-10-23	2011-07-23	2681	input	wgEncodeEH000948	DS15917	WindowDensity-bin20-win+/-75	bigWig	e26b7b5b3da10b732b489ab6ebec1374	195M	GSM749776	wgEncodeUwTfbsHcpeInputStdRawRep1	NA	NA	wgEncodeUwTfbsHcpeInputStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HCT-116	None	CTCF	std	1	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH002055	2011-07-29	2012-04-28	4690	exp	wgEncodeEH000950	DS18710	Bowtie 0.12.7	bam	99d6ab21f0433e00f87820e600e05e6e	595M	NA	NA	NA	NA	wgEncodeUwTfbsHct116CtcfStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HCT-116	None	CTCF	std	1	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH002055	2011-07-29	2012-04-28	4690	exp	wgEncodeEH000950	DS18710	Bowtie 0.12.7	bai	1adb425542d1a256274f9bc3150da18c	5.9M	NA	NA	NA	NA	wgEncodeUwTfbsHct116CtcfStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HCT-116	None	CTCF	std	2	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH002055	2011-07-29	2012-04-28	4689	exp	wgEncodeEH000950	DS18568	Bowtie 0.12.7	bam	1db9673682943a66f7d69ad546354307	520M	NA	NA	NA	NA	wgEncodeUwTfbsHct116CtcfStdAlnRep2.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HCT-116	None	CTCF	std	2	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH002055	2011-07-29	2012-04-28	4689	exp	wgEncodeEH000950	DS18568	Bowtie 0.12.7	bai	fbb3d82dcb3d6713a07c1e1ac0d22936	5.9M	NA	NA	NA	NA	wgEncodeUwTfbsHct116CtcfStdAlnRep2.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	HCT-116	None	CTCF	std	1	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH002055	2011-07-29	2012-04-28	4690	exp	wgEncodeEH000950	DS18710	Hotspot-v5.2	broadPeak	89e7779cfa538ecc8d9fdafcbd47784b	2.3M	GSM1022652	wgEncodeUwTfbsHct116CtcfStdHotspotsRep1	NA	NA	wgEncodeUwTfbsHct116CtcfStdHotspotsRep1.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	HCT-116	None	CTCF	std	2	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH002055	2011-07-29	2012-04-28	4689	exp	wgEncodeEH000950	DS18568	Hotspot-v5.2	broadPeak	f76ecdb679ca6134c0508b2085dfe7d7	2.2M	GSM1022651	wgEncodeUwTfbsHct116CtcfStdHotspotsRep2	NA	NA	wgEncodeUwTfbsHct116CtcfStdHotspotsRep2.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	HCT-116	None	CTCF	std	1	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH002055	2011-07-29	2012-04-28	4690	exp	wgEncodeEH000950	DS18710	lmax-v1.0	narrowPeak	faa325fa72bc1c6e7f185585149f625a	755K	GSM1022652	wgEncodeUwTfbsHct116CtcfStdPkRep1	NA	NA	wgEncodeUwTfbsHct116CtcfStdPkRep1.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	HCT-116	None	CTCF	std	2	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH002055	2011-07-29	2012-04-28	4689	exp	wgEncodeEH000950	DS18568	lmax-v1.0	narrowPeak	2d732a8daebf71f3cd527787a2327939	618K	GSM1022651	wgEncodeUwTfbsHct116CtcfStdPkRep2	NA	NA	wgEncodeUwTfbsHct116CtcfStdPkRep2.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	HCT-116	None	CTCF	std	1	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH002055	2011-07-29	2012-04-28	4690	exp	wgEncodeEH000950	DS18710	NA	fastq	343b85a73781a9b511e1d234b47eb3e2	654M	GSM1022652	NA	NA	NA	wgEncodeUwTfbsHct116CtcfStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	HCT-116	None	CTCF	std	2	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH002055	2011-07-29	2012-04-28	4689	exp	wgEncodeEH000950	DS18568	NA	fastq	019065f4620573441a922aab75eaf2fe	619M	GSM1022651	NA	NA	NA	wgEncodeUwTfbsHct116CtcfStdRawDataRep2.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	HCT-116	None	CTCF	std	1	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH002055	2011-07-29	2012-04-28	4690	exp	wgEncodeEH000950	DS18710	WindowDensity-bin20-win+/-75	bigWig	3fd756ab22dfebdfd4c77318950785d4	123M	GSM1022652	wgEncodeUwTfbsHct116CtcfStdRawRep1	NA	NA	wgEncodeUwTfbsHct116CtcfStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	HCT-116	None	CTCF	std	2	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH002055	2011-07-29	2012-04-28	4689	exp	wgEncodeEH000950	DS18568	WindowDensity-bin20-win+/-75	bigWig	e485d4a3e29173af8f1d1824b989023c	117M	GSM1022651	wgEncodeUwTfbsHct116CtcfStdRawRep2	NA	NA	wgEncodeUwTfbsHct116CtcfStdRawRep2.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HCT-116	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000950	2010-10-23	2011-07-23	2705	input	wgEncodeEH000950	DS16013	Bowtie 0.12.7	bam	61678ad164b764b61fd09a6700d0b9f4	983M	GSM749774	NA	NA	NA	wgEncodeUwTfbsHct116InputStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HCT-116	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000950	2010-10-23	2011-07-23	2705	input	wgEncodeEH000950	DS16013	Bowtie 0.12.7	bai	74495607ab22a523622d7b9ac344f1b3	6.1M	GSM749774	NA	NA	NA	wgEncodeUwTfbsHct116InputStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	HCT-116	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000950	2010-10-23	2011-07-23	2705	input	wgEncodeEH000950	DS16013	NA	fastq	b2dad44d86cb9677ce8bb7ca19b554c8	1.1G	GSM749774	NA	NA	NA	wgEncodeUwTfbsHct116InputStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	HCT-116	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000950	2010-10-23	2011-07-23	2705	input	wgEncodeEH000950	DS16013	WindowDensity-bin20-win+/-75	bigWig	2249edc3b292b818de1156389d8ce9b5	197M	GSM749774	wgEncodeUwTfbsHct116InputStdRawRep1	NA	NA	wgEncodeUwTfbsHct116InputStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HEEpiC	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000984	2010-10-23	2011-07-23	2686	exp	wgEncodeEH000952	DS16059	Bowtie 0.12.7	bam	1b56f8a8391f70ee4e0cf43bf330d533	902M	GSM749712	NA	NA	NA	wgEncodeUwTfbsHeeCtcfStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HEEpiC	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000984	2010-10-23	2011-07-23	2686	exp	wgEncodeEH000952	DS16059	Bowtie 0.12.7	bai	02f3959ebd9411cc971aa1a743fe49b2	6.0M	GSM749712	NA	NA	NA	wgEncodeUwTfbsHeeCtcfStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HEEpiC	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000984	2010-10-23	2011-07-23	2685	exp	wgEncodeEH000952	DS16058	Bowtie 0.12.7	bam	569e2394a221e499dcdc32b013d1d14f	487M	GSM749726	NA	NA	NA	wgEncodeUwTfbsHeeCtcfStdAlnRep2.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HEEpiC	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000984	2010-10-23	2011-07-23	2685	exp	wgEncodeEH000952	DS16058	Bowtie 0.12.7	bai	988644e89574299a45dfc9abd5b9eaec	5.8M	GSM749726	NA	NA	NA	wgEncodeUwTfbsHeeCtcfStdAlnRep2.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	HEEpiC	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000984	2010-10-23	2011-07-23	2686	exp	wgEncodeEH000952	DS16059	Hotspot-v5.1	broadPeak	ce506a0481e40a2318f82ca65d6d54aa	3.3M	GSM749712	wgEncodeUwTfbsHeeCtcfStdHotspotsRep1	NA	NA	wgEncodeUwTfbsHeeCtcfStdHotspotsRep1.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	HEEpiC	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000984	2010-10-23	2011-07-23	2685	exp	wgEncodeEH000952	DS16058	Hotspot-v5.1	broadPeak	233431293ee569b655f9c1256586f35d	1.7M	GSM749726	wgEncodeUwTfbsHeeCtcfStdHotspotsRep2	NA	NA	wgEncodeUwTfbsHeeCtcfStdHotspotsRep2.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	HEEpiC	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000984	2010-10-23	2011-07-23	2686	exp	wgEncodeEH000952	DS16059	lmax-v1.0	narrowPeak	4f73df136f2a0e067db84728d6033d59	831K	GSM749712	wgEncodeUwTfbsHeeCtcfStdPkRep1	NA	NA	wgEncodeUwTfbsHeeCtcfStdPkRep1.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	HEEpiC	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000984	2010-10-23	2011-07-23	2685	exp	wgEncodeEH000952	DS16058	lmax-v1.0	narrowPeak	917b66a2b31af8ad0d2b6b3069a93290	582K	GSM749726	wgEncodeUwTfbsHeeCtcfStdPkRep2	NA	NA	wgEncodeUwTfbsHeeCtcfStdPkRep2.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	HEEpiC	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000984	2010-10-23	2011-07-23	2686	exp	wgEncodeEH000952	DS16059	NA	fastq	d5b5fad27d83d31321ceb63ff16c2ed0	1004M	GSM749712	NA	NA	NA	wgEncodeUwTfbsHeeCtcfStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	HEEpiC	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000984	2010-10-23	2011-07-23	2685	exp	wgEncodeEH000952	DS16058	NA	fastq	bd01c0d032efb851eb039d6ba7187a9c	548M	GSM749726	NA	NA	NA	wgEncodeUwTfbsHeeCtcfStdRawDataRep2.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	HEEpiC	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000984	2010-10-23	2011-07-23	2686	exp	wgEncodeEH000952	DS16059	WindowDensity-bin20-win+/-75	bigWig	94d7bf42b97c20ed6893d0416c136cd4	166M	GSM749712	wgEncodeUwTfbsHeeCtcfStdRawRep1	NA	NA	wgEncodeUwTfbsHeeCtcfStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	HEEpiC	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000984	2010-10-23	2011-07-23	2685	exp	wgEncodeEH000952	DS16058	WindowDensity-bin20-win+/-75	bigWig	9618073e4dce2444772efbec0d428c25	102M	GSM749726	wgEncodeUwTfbsHeeCtcfStdRawRep2	NA	NA	wgEncodeUwTfbsHeeCtcfStdRawRep2.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HEEpiC	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000952	2010-10-23	2011-07-23	2684	input	wgEncodeEH000952	DS16057	Bowtie 0.12.7	bam	281d52b97200a80ef67671cdc3ec54ef	625M	GSM749698	NA	NA	NA	wgEncodeUwTfbsHeeInputStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HEEpiC	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000952	2010-10-23	2011-07-23	2684	input	wgEncodeEH000952	DS16057	Bowtie 0.12.7	bai	14563062aba4a695c2b21de0c0793a57	5.9M	GSM749698	NA	NA	NA	wgEncodeUwTfbsHeeInputStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	HEEpiC	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000952	2010-10-23	2011-07-23	2684	input	wgEncodeEH000952	DS16057	NA	fastq	af54e1125e011afc9508bed0c76e9748	683M	GSM749698	NA	NA	NA	wgEncodeUwTfbsHeeInputStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	HEEpiC	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000952	2010-10-23	2011-07-23	2684	input	wgEncodeEH000952	DS16057	WindowDensity-bin20-win+/-75	bigWig	f7c49cc0f99570ba15bfbb51d96865c3	144M	GSM749698	wgEncodeUwTfbsHeeInputStdRawRep1	NA	NA	wgEncodeUwTfbsHeeInputStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HEK293	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000396	2009-06-30	2010-03-29	1294	exp	wgEncodeEH000464	DS10699	Bowtie 0.12.5	bam	f289db0686280b757d51d632ddb8af89	633M	GSM749668	NA	2010-06-10	NA	wgEncodeUwTfbsHek293CtcfStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HEK293	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000396	2009-06-30	2010-03-29	1294	exp	wgEncodeEH000464	DS10699	Bowtie 0.12.5	bai	b6d93ebeaf1f7e2b7aec08611aaae640	5.7M	GSM749668	NA	2010-06-10	NA	wgEncodeUwTfbsHek293CtcfStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HEK293	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000396	2009-09-29	2010-06-29	1486	exp	wgEncodeEH000464	DS10410	Bowtie 0.12.5	bam	b16c2c15742e64913bfb17f334449473	214M	GSM749687	NA	2010-06-15	NA	wgEncodeUwTfbsHek293CtcfStdAlnRep2.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HEK293	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000396	2009-09-29	2010-06-29	1486	exp	wgEncodeEH000464	DS10410	Bowtie 0.12.5	bai	188fde41d6e0395cca72ce9849c7c894	5.6M	GSM749687	NA	2010-06-15	NA	wgEncodeUwTfbsHek293CtcfStdAlnRep2.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	HEK293	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000396	2009-06-30	2010-03-29	1294	exp	wgEncodeEH000464	DS10699	Hotspot-v5.1	broadPeak	2c133edd6462114e1d2d81a6fdd37741	3.2M	GSM749668	wgEncodeUwTfbsHek293CtcfStdHotspotsRep1	2010-06-10	NA	wgEncodeUwTfbsHek293CtcfStdHotspotsRep1.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	HEK293	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000396	2009-09-29	2010-06-29	1486	exp	wgEncodeEH000464	DS10410	Hotspot-v5.1	broadPeak	4351197c626bdfcdb250ddb961d613ff	1.7M	GSM749687	wgEncodeUwTfbsHek293CtcfStdHotspotsRep2	2010-06-15	NA	wgEncodeUwTfbsHek293CtcfStdHotspotsRep2.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	HEK293	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000396	2009-06-30	2010-03-29	1294	exp	wgEncodeEH000464	DS10699	lmax-v1.0	narrowPeak	8e75d4cdb45b6964f189224cec21cb70	1.2M	GSM749668	wgEncodeUwTfbsHek293CtcfStdPkRep1	2010-06-10	NA	wgEncodeUwTfbsHek293CtcfStdPkRep1.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	HEK293	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000396	2009-06-30	2010-03-29	1486	exp	wgEncodeEH000464	DS10410	lmax-v1.0	narrowPeak	689e2aab8c5f9cd690e2e38010bedccf	576K	GSM749687	wgEncodeUwTfbsHek293CtcfStdPkRep2	2010-06-15	NA	wgEncodeUwTfbsHek293CtcfStdPkRep2.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	HEK293	None	CTCF	std	1	hg18	ENCODE Sep 2009 Freeze	wgEncodeEH000396	2009-06-30	2010-03-29	626	exp	wgEncodeEH000464	DS10699	NA	fastq	d6325cb16851c01a059d62901f2fc623	2.3G	GSM749668	NA	2009-09-30	NA	wgEncodeUwTfbsHek293CtcfStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	HEK293	None	CTCF	std	2	hg18	ENCODE Sep 2009 Freeze	wgEncodeEH000396	2009-09-29	2010-06-29	599	exp	wgEncodeEH000464	DS10410	NA	fastq	0a751ce4a13b22cba136134f139cc593	1.3G	GSM749687	NA	NA	NA	wgEncodeUwTfbsHek293CtcfStdRawDataRep2.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	HEK293	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000396	2009-06-30	2010-03-29	1294	exp	wgEncodeEH000464	DS10699	WindowDensity-bin20-win+/-75	bigWig	46caf995f66dd4dd7a447985da236549	89M	GSM749668	wgEncodeUwTfbsHek293CtcfStdRawRep1	2010-06-10	NA	wgEncodeUwTfbsHek293CtcfStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	HEK293	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000396	2009-09-29	2010-06-29	1486	exp	wgEncodeEH000464	DS10410	WindowDensity-bin20-win+/-75	bigWig	2b04405a6d7b57ec12d69a22e9ca71c9	46M	GSM749687	wgEncodeUwTfbsHek293CtcfStdRawRep2	2010-06-15	NA	wgEncodeUwTfbsHek293CtcfStdRawRep2.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HEK293	None	Input	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000464	2010-02-18	2010-11-18	1295	input	wgEncodeEH000464	DS13603	Bowtie 0.12.5	bam	8695fa41a3a4d66742f10c0c58d1c641	582M	GSM749767	NA	2010-06-10	NA	wgEncodeUwTfbsHek293InputStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HEK293	None	Input	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000464	2010-02-18	2010-11-18	1295	input	wgEncodeEH000464	DS13603	Bowtie 0.12.5	bai	09665d59afaf8b28ac74373d2a5a310f	5.9M	GSM749767	NA	2010-06-10	NA	wgEncodeUwTfbsHek293InputStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	HEK293	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000464	2010-12-21	2011-09-21	3117	input	wgEncodeEH000464	DS13603	NA	fastq	8aebd0bae90b27cd0435541b9149c898	665M	GSM749767	NA	NA	NA	wgEncodeUwTfbsHek293InputStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	HEK293	None	Input	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000464	2010-06-10	2011-03-10	1295	input	wgEncodeEH000464	DS13603	WindowDensity-bin20-win+/-75	bigWig	b63122c7e3a0b496a459f56dc0711f96	138M	GSM749767	wgEncodeUwTfbsHek293InputStdRawRep1	2010-06-10	NA	wgEncodeUwTfbsHek293InputStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HeLa-S3	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000398	2009-10-19	2010-07-19	1297	exp	wgEncodeEH000469	DS11552	Bowtie 0.12.5	bam	2fe57b4ff9c449445b3cd2ab5dce22bd	290M	GSM749729	NA	2010-06-10	NA	wgEncodeUwTfbsHelas3CtcfStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HeLa-S3	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000398	2009-10-19	2010-07-19	1297	exp	wgEncodeEH000469	DS11552	Bowtie 0.12.5	bai	afb23ebfb29baa40a6fe66d1f28f2728	5.6M	GSM749729	NA	2010-06-10	NA	wgEncodeUwTfbsHelas3CtcfStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HeLa-S3	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000398	2009-09-21	2010-06-21	1296	exp	wgEncodeEH000469	DS11167	Bowtie 0.12.5	bam	e540ec85a611ba1b560cce4d7613ad9b	400M	GSM749739	NA	2010-06-10	NA	wgEncodeUwTfbsHelas3CtcfStdAlnRep2.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	HeLa-S3	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000398	2009-09-21	2010-06-21	1296	exp	wgEncodeEH000469	DS11167	Bowtie 0.12.5	bai	4da666f7f152221ebea3822c0c93d84b	5.7M	GSM749739	NA	2010-06-10	NA	wgEncodeUwTfbsHelas3CtcfStdAlnRep2.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	HeLa-S3	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000398	2009-06-30	2010-03-29	1297	exp	wgEncodeEH000469	DS11552	Hotspot-v5.1	broadPeak	72e80af14cf27007534222d4c671908d	1.6M	GSM749729	wgEncodeUwTfbsHelas3CtcfStdHotspotsRep1	2010-06-10	NA	wgEncodeUwTfbsHelas3CtcfStdHotspotsRep1.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	HeLa-S3	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000398	2009-09-21	2010-06-21	1296	exp	wgEncodeEH000469	DS11167	Hotspot-v5.1	broadPeak	b237895ff4e346ef422e3a22da9c7c66	2.6M	GSM749739	wgEncodeUwTfbsHelas3CtcfStdHotspotsRep2	2010-06-10	NA	wgEncodeUwTfbsHelas3CtcfStdHotspotsRep2.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	HeLa-S3	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000398	2009-06-30	2010-03-29	1297	exp	wgEncodeEH000469	DS11552	lmax-v1.0	narrowPeak	9bd5ffe43d837018ccaafa5789bb86ec	562K	GSM749729	wgEncodeUwTfbsHelas3CtcfStdPkRep1	2010-06-10	NA	wgEncodeUwTfbsHelas3CtcfStdPkRep1.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	HeLa-S3	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000398	2009-06-30	2010-03-29	1296	exp	wgEncodeEH000469	DS11167	lmax-v1.0	narrowPeak	01250d7daafd7557c591fb9991464bb5	832K	GSM749739	wgEncodeUwTfbsHelas3CtcfStdPkRep2	2010-06-10	NA	wgEncodeUwTfbsHelas3CtcfStdPkRep2.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	HeLa-S3	None	CTCF	std	1	hg18	ENCODE Sep 2009 Freeze	wgEncodeEH000398	2009-10-19	2010-07-19	691	exp	wgEncodeEH000469	DS11552	NA	fastq	8f3ac615c1744db3b046b585d0bda37f	511M	GSM749729	NA	NA	NA	wgEncodeUwTfbsHelas3CtcfStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	HeLa-S3	None	CTCF	std	2	hg18	ENCODE Sep 2009 Freeze	wgEncodeEH000398	2009-09-21	2010-06-21	532	exp	wgEncodeEH000469	DS11167	NA	fastq	42c3d67b6746b8a81a7d74a7bab1e8a6	701M	GSM749739	NA	NA	NA	wgEncodeUwTfbsHelas3CtcfStdRawDataRep2.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	HeLa-S3	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000398	2009-06-30	2010-03-29	1297	exp	wgEncodeEH000469	DS11552	WindowDensity-bin20-win+/-75	bigWig	59a78836684bd48ffe9efac3cd45ecd7	57M	GSM749729	wgEncodeUwTfbsHelas3CtcfStdRawRep1	2010-06-10	NA	wgEncodeUwTfbsHelas3CtcfStdRawRep1.bigWig
